Query_ID	Target_ID	Optimal_offset	p-value	Correlation	q-value	Orientation
14	hmx1+hmx3b	.	6.096683165473856e-05	6.096683165473856e-05	0.002569316476878268	.
14	vsx2	.	7.257060265397964e-05	7.257060265397964e-05	0.0027951301487661906	.
14	yy1a+yy1b	.	7.580013962755771e-05	7.580013962755771e-05	0.0027951301487661906	.
14	klf12b	.	8.179525872701588e-05	8.179525872701588e-05	0.002838776626408198	.
14	rx3	.	8.797096431605992e-05	8.797096431605992e-05	0.002883492719248631	.
14	nkx3-2+nkx3.3-2	.	9.7243965841839e-05	9.7243965841839e-05	0.003019681044562369	.
14	ikzf1	.	0.00011351237703347327	0.00011351237703347327	0.0031460731335855637	.
14	sox9a+sox9b	.	0.00011566309932777923	0.00011566309932777923	0.0031460731335855637	.
14	pbx4	.	0.00011731120159132611	0.00011731120159132611	0.0031460731335855637	.
14	shox2	.	0.00012585105759100853	0.00012585105759100853	0.003228353216465001	.
14	shox	.	0.00015805808299048396	0.00015805808299048396	0.0032793681450595234	.
14	vsx1	.	0.00015412992574455073	0.00015412992574455073	0.0032793681450595234	.
14	CR354582.1	.	0.00014491760825632193	0.00014491760825632193	0.0032793681450595234	.
14	dlx4a+dlx4b+dlx6a	.	0.00016324844611687804	0.00016324844611687804	0.0032793681450595234	.
14	nkx2.3+nkx2.7	.	0.000149791941190245	0.000149791941190245	0.0032793681450595234	.
14	si:dkey-56e3.3	.	0.00015960773459683606	0.00015960773459683606	0.0032793681450595234	.
14	nr2f6a+nr2f6b	.	0.00016674753279963676	0.00016674753279963676	0.0032793681450595234	.
14	lhx2a	.	0.00017357990317263722	0.00017357990317263722	0.0033036175119953532	.
14	barhl2	.	0.00018888648906926345	0.00018888648906926345	0.003482594642214545	.
14	nkx2.5	.	0.00020146917455132174	0.00020146917455132174	0.0036020246359175704	.
14	gfi1b	.	0.00021660500665382826	0.00021660500665382826	0.0036513415407359623	.
14	cux1a	.	0.000214780238188656	0.000214780238188656	0.0036513415407359623	.
14	bsx+nanog	.	0.000246502469764239	0.000246502469764239	0.004039901587802806	.
14	srfa+srfb	.	0.0002638740287105724	0.0002638740287105724	0.004207720998357776	.
14	nr2c2	.	0.00028195352286377456	0.00028195352286377456	0.004377699433937553	.
14	dlx2a+dlx2b	.	0.0003570761569138993	0.0003570761569138993	0.00540192134818463	.
14	gli1+gli2b	.	0.00041574742096249625	0.00041574742096249625	0.005982706789460312	.
14	alx1	.	0.00041403309174233455	0.00041403309174233455	0.005982706789460312	.
14	nfatc2a	.	0.000430516916411243	0.000430516916411243	0.006047737635300795	.
14	mixl1+mxtx1+sebox	.	0.0004760611690207559	0.0004760611690207559	0.006219735735371118	.
14	nr4a1	.	0.00048055677805610347	0.00048055677805610347	0.006219735735371118	.
14	hoxa1a+hoxb1b-1+hoxc1a	.	0.0004849285488594431	0.0004849285488594431	0.006219735735371118	.
14	si:dkey-43p13.5+uncx	.	0.0004635062865902926	0.0004635062865902926	0.006219735735371118	.
14	dlx3b	.	0.0005659078323507446	0.0005659078323507446	0.0071039493848284955	.
14	sox5	.	0.0005953245782299045	0.0005953245782299045	0.007173963391714033	.
14	sox14+sox14-1	.	0.0005958037393118434	0.0005958037393118434	0.007173963391714033	.
14	gata3	.	0.0006558276229939904	0.0006558276229939904	0.007738765951329087	.
14	meox1	.	0.0006790013033852642	0.0006790013033852642	0.007855113117594233	.
14	pparaa+pparda+ppardb	.	0.0007563232305634547	0.0007563232305634547	0.00811328556422615	.
14	emx1	.	0.0007194200372461317	0.0007194200372461317	0.00811328556422615	.
14	uncx4.1	.	0.0007505210314028477	0.0007505210314028477	0.00811328556422615	.
14	nr4a2b	.	0.0007413264487663821	0.0007413264487663821	0.00811328556422615	.
14	rxraa+rxrab+rxrba+rxrgb	.	0.0008487657159758738	0.0008487657159758738	0.008942353079031528	.
14	hbp1	.	0.0008649155900432176	0.0008649155900432176	0.008952635054833305	.
14	mybl1	.	0.0008822022594243586	0.0008822022594243586	0.008974126432075373	.
14	lhx6	.	0.0009065796990436217	0.0009065796990436217	0.009065796990436217	.
14	zic2a+zic2b	.	0.0009464617016262754	0.0009464617016262754	0.009306873399325042	.
14	tfdp1a+tfdp1b	.	0.0010360865991362385	0.0010360865991362385	0.009948003455343406	.
14	sox19a+sox19b+sox3	.	0.001045383413951341	0.001045383413951341	0.009948003455343406	.
14	hoxb1a+hoxb1b-2	.	0.0010779823006679676	0.0010779823006679676	0.010095389799906365	.
14	gli2a+gli3	.	0.001172774490862284	0.001172774490862284	0.010811514837636682	.
14	zbtb7a+zbtb7c	.	0.0012050172144880613	0.0012050172144880613	0.010937848562276248	.
14	prrx1a+prrx1b	.	0.0013540159654099307	0.0013540159654099307	0.012104082115028168	.
14	msx2b	.	0.0015130444967854468	0.0015130444967854468	0.013323824673185278	.
14	patz1	.	0.0015819984391098171	0.0015819984391098171	0.013527233030069452	.
14	insm1a+insm1b	.	0.0015614701284576995	0.0015614701284576995	0.013527233030069452	.
14	elk4	.	0.0016084210899107213	0.0016084210899107213	0.013556692043533223	.
14	gsx1	.	0.001644917068798705	0.001644917068798705	0.013669029163256846	.
14	isl1+isl1l	.	0.0016722221141025895	0.0016722221141025895	0.013702931212785109	.
14	bcl11aa+znf296	.	0.001734867623091245	0.001734867623091245	0.013832052670592359	.
14	hoxd4a	.	0.0017145601807581029	0.0017145601807581029	0.013832052670592359	.
14	gfi1aa+gfi1ab	.	0.001809680489560934	0.001809680489560934	0.014236153184546014	.
14	smad1	.	0.0018829813656688244	0.0018829813656688244	0.014617881654534296	.
14	barhl1a+barhl1b	.	0.0019776811203194235	0.0019776811203194235	0.01515366053231766	.
14	pou6f2	.	0.0020219721606955063	0.0020219721606955063	0.01529440480526088	.
14	eve1+evx1	.	0.0021202453530635664	0.0021202453530635664	0.015834743776044356	.
14	runx1	.	0.0023576480143883377	0.0023576480143883377	0.01640800619348608	.
14	mnx1+mnx2a+mnx2b	.	0.002271003604862518	0.002271003604862518	0.01640800619348608	.
14	hoxa2b	.	0.0022994191929466812	0.0022994191929466812	0.01640800619348608	.
14	hic1l+hic2	.	0.0023378056631257345	0.0023378056631257345	0.01640800619348608	.
14	sox2	.	0.0022481658604968833	0.0022481658604968833	0.01640800619348608	.
14	nr1h4	.	0.002363865299061554	0.002363865299061554	0.01640800619348608	.
14	nr4a3	.	0.00251860688303932	0.00251860688303932	0.017278814662711615	.
14	hoxb9a	.	0.00261899501160009	0.00261899501160009	0.017747059109887598	.
14	tfcp2+tfcp2l1+ubp1	.	0.00264701898588154	0.00264701898588154	0.017747059109887598	.
14	pou4f2	.	0.0027589529095621667	0.0027589529095621667	0.01828968782743459	.
14	tcf7l1a+tcf7l1b+tcf7l2	.	0.0032392536437326133	0.0032392536437326133	0.021235107220024908	.
14	nkx2.2b	.	0.0033580152330716867	0.0033580152330716867	0.021771747115519727	.
14	mef2b	.	0.0034391258102767367	0.0034391258102767367	0.022055263348513852	.
14	pdx1	.	0.0036346565570506556	0.0036346565570506556	0.02305857385655792	.
14	mef2aa+mef2ab	.	0.0037018266272646413	0.0037018266272646413	0.023234869256235514	.
14	nr2c1	.	0.00385053456552454	0.00385053456552454	0.0236647436839529	.
14	runx2a+runx2b	.	0.0038169112253117117	0.0038169112253117117	0.0236647436839529	.
14	scrt1a+scrt1b+scrt2	.	0.00394855342082418	0.00394855342082418	0.02401697441532233	.
14	hoxb4a	.	0.004003363619672176	0.004003363619672176	0.02410188301639371	.
14	hoxb2a	.	0.004145709730263888	0.004145709730263888	0.02460930005294471	.
14	onecut1+onecutl	.	0.004171067805583849	0.004171067805583849	0.02460930005294471	.
14	hap1	.	0.004498146462124877	0.004498146462124877	0.026276301115382945	.
14	nkx6.1	.	0.0048334539288554116	0.0048334539288554116	0.02795821390220287	.
14	arid5b	.	0.004940258141142823	0.004940258141142823	0.02829856605120646	.
14	hoxb6a+hoxb6b	.	0.004993750330828128	0.004993750330828128	0.028329929761428802	.
14	e2f5	.	0.005113636209756268	0.005113636209756268	0.028462692110907534	.
14	bbx	.	0.00507018695323057	0.00507018695323057	0.028462692110907534	.
14	gsc	.	0.005169475409906006	0.005169475409906006	0.028504584035930314	.
14	lmx1ba+lmx1bb	.	0.005246129885506594	0.005246129885506594	0.028659413263415652	.
14	CABZ01079241.1+zfx+znf711	.	0.006164955765621128	0.006164955765621128	0.03253348839084815	.
14	ddit3	.	0.006127709907482966	0.006127709907482966	0.03253348839084815	.
14	e2f2	.	0.006104410646136113	0.006104410646136113	0.03253348839084815	.
14	hoxb10a+hoxc10a	.	0.006230990149433629	0.006230990149433629	0.03253348839084815	.
14	nr2f1a	.	0.006194034866731982	0.006194034866731982	0.03253348839084815	.
14	hoxa11b	.	0.006894820912849063	0.006894820912849063	0.03530720181944366	.
14	foxj2	.	0.006928696127512803	0.006928696127512803	0.03530720181944366	.
14	mybl2a	.	0.006941754933992313	0.006941754933992313	0.03530720181944366	.
14	gata6	.	0.0070806940403881115	0.0070806940403881115	0.035706063964350304	.
14	fev+fli1a	.	0.007575997179578184	0.007575997179578184	0.037771476494643234	.
14	nkx2.2a	.	0.007618314750614482	0.007618314750614482	0.037771476494643234	.
14	mybl2b	.	0.00773664312403652	0.00773664312403652	0.03803849535984623	.
14	osr2	.	0.007836047449623488	0.007836047449623488	0.03820882640725503	.
14	nr2f2	.	0.008061688140403209	0.008061688140403209	0.03875574071755353	.
14	nfya	.	0.00807958662416794	0.00807958662416794	0.03875574071755353	.
14	osr1	.	0.008269171892573571	0.008269171892573571	0.039065517105249054	.
14	nfe2l1b+nfe2l2b	.	0.00827659260704429	0.00827659260704429	0.039065517105249054	.
14	myb	.	0.008685811463298375	0.008685811463298375	0.04067165685195271	.
14	egr1	.	0.008837189570685734	0.008837189570685734	0.041054660210272306	.
14	hoxc11b	.	0.009121379489074762	0.009121379489074762	0.042043858582453984	.
14	hoxa5a	.	0.009818592390650045	0.009818592390650045	0.04456130392679635	.
14	lmx1al	.	0.00977346556214052	0.00977346556214052	0.04456130392679635	.
14	elf3	.	0.01001353242104869	0.01001353242104869	0.04489062351457344	.
14	id4	.	0.010043325938853718	0.010043325938853718	0.04489062351457344	.
14	cdx1a+cdx1b+ved	.	0.010259322011301803	0.010259322011301803	0.0455112780952486	.
14	hoxb8a+hoxb8b	.	0.010576309258668025	0.010576309258668025	0.046567331810553246	.
14	hoxa9a+hoxa9b	.	0.011225104003521405	0.011225104003521405	0.04848273254511098	.
14	bcl6aa+bcl6ab+bcl6b	.	0.011316539834080354	0.011316539834080354	0.04848273254511098	.
14	rarga	.	0.0113400289681785	0.0113400289681785	0.04848273254511098	.
14	snai1a	.	0.011193631338045748	0.011193631338045748	0.04848273254511098	.
14	rbpjb	.	0.011533963811443471	0.011533963811443471	0.04860741891965463	.
14	sox6	.	0.011475178762268116	0.011475178762268116	0.04860741891965463	.
14	pparab	.	0.011763837863878772	0.011763837863878772	0.04909295572904987	.
14	gata1b+gata2a	.	0.01183581440300983	0.01183581440300983	0.04909295572904987	.
14	mitfa+mitfb	.	0.011898801134329036	0.011898801134329036	0.04909295572904987	.
14	ebf1b	.	0.012139544374563355	0.012139544374563355	0.049738410979113745	.
17	sox2	.	2.1780628918217504e-09	2.1780628918217504e-09	1.2850571061748327e-06	.
17	sox9a+sox9b	.	2.2482702461957467e-08	2.2482702461957467e-08	6.6323972262774525e-06	.
17	sox6	.	1.0927810372585838e-07	1.0927810372585838e-07	1.3235018651048778e-05	.
17	sox19a+sox19b+sox3	.	1.3459341001066555e-07	1.3459341001066555e-07	1.3235018651048778e-05	.
17	nfyal	.	9.893616022840719e-08	9.893616022840719e-08	1.3235018651048778e-05	.
17	hbp1	.	1.134550272921793e-07	1.134550272921793e-07	1.3235018651048778e-05	.
17	sox5	.	3.2479893818059956e-07	3.2479893818059956e-07	2.737591050379339e-05	.
17	sox10	.	6.165806239693295e-07	6.165806239693295e-07	4.5472821017738056e-05	.
17	lef1	.	7.69191405126266e-06	7.69191405126266e-06	0.0005042476989161077	.
17	pbx4	.	2.594009729081224e-05	2.594009729081224e-05	0.0013913324910526563	.
17	tcf7	.	2.5100382698690592e-05	2.5100382698690592e-05	0.0013913324910526563	.
17	en2a+en2b	.	6.033975763109438e-05	6.033975763109438e-05	0.0027580958537789116	.
17	msx1a	.	6.077160355784042e-05	6.077160355784042e-05	0.0027580958537789116	.
17	fosaa+fosab+fosl1a	.	9.135369724976556e-05	9.135369724976556e-05	0.003597076743538266	.
17	lhx2a	.	9.145110364927794e-05	9.145110364927794e-05	0.003597076743538266	.
17	hoxd4a	.	0.00011573301947007412	0.00011573301947007412	0.004220796181115977	.
17	en1b	.	0.00012161616115079935	0.00012161616115079935	0.004220796181115977	.
17	nr5a1a+nr5a2+nr5a5	.	0.00017934383972412172	0.00017934383972412172	0.005878492524290657	.
17	onecut1+onecutl	.	0.00020998319397710463	0.00020998319397710463	0.00652053076034167	.
17	ybx1	.	0.00024664887287621697	0.00024664887287621697	0.007052061928172541	.
17	yy1a+yy1b	.	0.0002510055940535989	0.0002510055940535989	0.007052061928172541	.
17	dlx2a+dlx2b	.	0.0002759065725499184	0.0002759065725499184	0.007399312627475084	.
17	hoxb1a+hoxb1b-2	.	0.00031306573515831564	0.00031306573515831564	0.007696199322641926	.
17	pou6f2	.	0.0003061418833451184	0.0003061418833451184	0.007696199322641926	.
17	gbx1	.	0.0003380391601749237	0.0003380391601749237	0.0079777241801282	.
17	shox2	.	0.0003703326081353661	0.0003703326081353661	0.008403701492302539	.
17	rx3	.	0.0003897722300645485	0.0003897722300645485	0.00851724502733643	.
17	shox	.	0.0004773733400377655	0.0004773733400377655	0.01005893823651006	.
17	dlx4a+dlx4b+dlx6a	.	0.0005953499041817988	0.0005953499041817988	0.010493452474417467	.
17	hoxb6a+hoxb6b	.	0.0005631515941895051	0.0005631515941895051	0.010493452474417467	.
17	si:ch1073-357b18.4	.	0.0006030432939941724	0.0006030432939941724	0.010493452474417467	.
17	nkx2.3+nkx2.7	.	0.0005862075761163561	0.0005862075761163561	0.010493452474417467	.
17	hoxa1a+hoxb1b-1+hoxc1a	.	0.0006047074307291422	0.0006047074307291422	0.010493452474417467	.
17	mixl1+mxtx1+sebox	.	0.0005712595836155885	0.0005712595836155885	0.010493452474417467	.
17	hmx1+hmx3b	.	0.0006248631817541427	0.0006248631817541427	0.010533407920998406	.
17	emx1	.	0.0006786924986284767	0.0006786924986284767	0.01112301594974448	.
17	meox2b	.	0.0007069735014282135	0.0007069735014282135	0.01127336123899043	.
17	isl1+isl1l	.	0.0007950781000191648	0.0007950781000191648	0.012344633658192296	.
17	klf12b	.	0.0010812463229728257	0.0010812463229728257	0.01635731616805044	.
17	si:dkey-43p13.5+uncx	.	0.001283978083958989	0.001283978083958989	0.01646841455512616	.
17	gata3	.	0.001259381943270116	0.001259381943270116	0.01646841455512616	.
17	maff+mafga+mafgb	.	0.0011354329246430663	0.0011354329246430663	0.01646841455512616	.
17	meox1	.	0.0012095854991957006	0.0012095854991957006	0.01646841455512616	.
17	myb	.	0.0011491975696793233	0.0011491975696793233	0.01646841455512616	.
17	eve1+evx1	.	0.001246713587831672	0.001246713587831672	0.01646841455512616	.
17	mybl2a	.	0.0012616410649434878	0.0012616410649434878	0.01646841455512616	.
17	hoxa13a+hoxa13b	.	0.001340851487749	0.001340851487749	0.016481299536914792	.
17	msx2b	.	0.001322701664240774	0.001322701664240774	0.016481299536914792	.
17	ebf3a-1+si:ch211-51e8.2	.	0.0015191173169285066	0.0015191173169285066	0.01816303384032643	.
17	CR354582.1	.	0.0015392401559598669	0.0015392401559598669	0.01816303384032643	.
17	barhl2	.	0.0016864281519972165	0.0016864281519972165	0.01950965901330113	.
17	nkx6.1	.	0.0017825827954852053	0.0017825827954852053	0.020026269649598083	.
17	alx1	.	0.00179896998547237	0.00179896998547237	0.020026269649598083	.
17	nfe2l1b+nfe2l2b	.	0.0020603929836179743	0.0020603929836179743	0.022511701117307496	.
17	mnx1+mnx2a+mnx2b	.	0.002131470237541412	0.002131470237541412	0.02286486254817151	.
17	esrra+esrrgb	.	0.0022088459726470997	0.0022088459726470997	0.02295410218655018	.
17	dlx3b	.	0.0022565049607117123	0.0022565049607117123	0.02295410218655018	.
17	nfic	.	0.002255306147612655	0.002255306147612655	0.02295410218655018	.
17	esrrd+esrrga	.	0.002302025877543943	0.002302025877543943	0.02302025877543943	.
17	tead3a+tead3b	.	0.002424621197043871	0.002424621197043871	0.023842108437598066	.
17	lmx1ba+lmx1bb	.	0.0025951049865260813	0.0025951049865260813	0.025100195771317838	.
17	hoxb2a	.	0.002684308981855515	0.002684308981855515	0.02550791387915222	.
17	uncx4.1	.	0.0027237263972654064	0.0027237263972654064	0.02550791387915222	.
17	twist1a+twist1b+twist3	.	0.002895974622791783	0.002895974622791783	0.02669726605386175	.
17	bsx+nanog	.	0.0030991806838189763	0.0030991806838189763	0.028131024668510706	.
17	pdx1	.	0.0033446598254746615	0.0033446598254746615	0.029899231773182582	.
17	nkx2.1	.	0.0034813282726237475	0.0034813282726237475	0.030656472848477778	.
17	homeza+homezb+pgm3	.	0.0036408992099733867	0.0036408992099733867	0.03159015491006321	.
17	hoxc11a	.	0.0037651965570353785	0.0037651965570353785	0.032195158965954686	.
17	ebf1b	.	0.0038316523606363962	0.0038316523606363962	0.0322953556110782	.
17	lmx1al	.	0.003939752161439134	0.003939752161439134	0.032738785566888584	.
17	vsx1	.	0.004020840509372833	0.004020840509372833	0.03294855417402739	.
17	gsc	.	0.00409750288593725	0.00409750288593725	0.03311680414661613	.
17	rarga	.	0.004643135765659766	0.004643135765659766	0.03701959596944949	.
17	mef2aa+mef2ab	.	0.004900054668058903	0.004900054668058903	0.03854709672206337	.
17	hoxb8a+hoxb8b	.	0.005104986936088405	0.005104986936088405	0.03963081963542315	.
18	tcf3a+tcf3b	.	2.7855993545150755e-13	2.7855993545150755e-13	1.6435036191638946e-10	.
18	tcf12	.	3.535628264803345e-11	3.535628264803345e-11	1.0430103381169867e-08	.
18	myod1	.	1.1509204912049256e-10	1.1509204912049256e-10	2.2634769660363535e-08	.
18	snai1a	.	5.462682296855009e-09	5.462682296855009e-09	8.057456387861138e-07	.
18	tal1	.	8.918449479625857e-09	8.918449479625857e-09	1.0310223776791257e-06	.
18	snai1b+snai3	.	1.0484973332330092e-08	1.0484973332330092e-08	1.0310223776791257e-06	.
18	si:dkey-229b18.3+snai2	.	1.4748622337076737e-08	1.4748622337076737e-08	1.2430981684107537e-06	.
18	twist1a+twist1b+twist3	.	4.1353356819168715e-07	4.1353356819168715e-07	3.0498100654136927e-05	.
18	mybl2a	.	7.473541777435104e-06	7.473541777435104e-06	0.0004899321831874124	.
18	myb	.	1.648339638649558e-05	1.648339638649558e-05	0.0009725203868032391	.
18	TCF4	.	2.1484452125023614e-05	2.1484452125023614e-05	0.001152347886705812	.
18	klf12b	.	6.0350735330805e-05	6.0350735330805e-05	0.0029672444870979123	.
18	mybl2b	.	9.514379237539693e-05	9.514379237539693e-05	0.0043180644231910915	.
18	tfe3a+tfe3b	.	0.00013665169056254785	0.00013665169056254785	0.0057588926737073744	.
18	pax2a+pax5	.	0.0002733744178191568	0.0002733744178191568	0.010752727100886835	.
18	max+si:ch73-59f11.3	.	0.0003665866144545052	0.0003665866144545052	0.012015894584897671	.
18	usf1	.	0.0003482698949049715	0.0003482698949049715	0.012015894584897671	.
18	zeb1a+zeb1b	.	0.0003544878198880155	0.0003544878198880155	0.012015894584897671	.
18	mxi1	.	0.0006024750081193597	0.0006024750081193597	0.0187084344626538	.
18	mycn	.	0.0011376105730620152	0.0011376105730620152	0.03355951190532945	.
18	usf2	.	0.0015544447561407196	0.0015544447561407196	0.043672495529667836	.
18	tbx5a+tbx5b	.	0.001819700194478265	0.001819700194478265	0.04880105067009892	.
19	smad2	.	6.509637681735045e-07	6.509637681735045e-07	0.00038406862322236764	.
19	myb	.	1.3240380431532929e-05	1.3240380431532929e-05	0.0029623756772272384	.
19	mybl2b	.	1.506292717234189e-05	1.506292717234189e-05	0.0029623756772272384	.
19	mybl2a	.	8.093426559937041e-05	8.093426559937041e-05	0.011937804175907136	.
19	klf12b	.	0.0002213777761923955	0.0002213777761923955	0.02612257759070267	.
19	smad10a+smad4a	.	0.0002999952217777811	0.0002999952217777811	0.029499530141481805	.
19	rsl1d1+sp3a	.	0.00045055296523540094	0.00045055296523540094	0.037975178498412365	.
20	hbp1	.	1.8963919479839765e-05	1.8963919479839765e-05	0.003921260424177524	.
20	pou6f2	.	1.9938612326326394e-05	1.9938612326326394e-05	0.003921260424177524	.
20	sox10	.	8.051046383802357e-06	8.051046383802357e-06	0.003921260424177524	.
